Q23158	Q9U304	1
Q9XWI6	Q23158	1
Q23158	Q21449	1
Q23158	Q23023	1
Q23158	Q8MXR2	1
Q23158	Q9N4B6	1
Q23158	O17084	1
Q23158	P91563	1
Q23158	Q9GYG1	1
Q9N5B7	Q23187	1
Q9XW40	Q17674	1
Q9XW40	O01576	1
Q9XW40	P91820	1
Q9XW40	Q95XK1	1
Q9XW40	Q23389	1
Q17492	Q9U9Y8	1
Q9U9Y8	Q17732	1
P91027	Q9U9Y8	1
Q9U9Y8	Q18171	1
Q9Y050	Q9U9Y8	1
Q9U9Y8	O01543	1
O17859	Q9U9Y8	1
P41884	Q9U9Y8	1
O44490	Q9U9Y8	1
Q9U9Y8	Q20709	1
Q9U9Y8	Q21636	1
O02289	Q9U9Y8	1
Q17793	Q9U9Y8	1
Q22491	Q9U9Y8	1
Q95QA6	Q9U9Y8	1
Q9U9Y8	O18098	1
Q9U9Y8	P91503	1
174	Q9U9Y8	1
Q9N582	Q9U9Y8	1
Q9U9Y8	Q9XWR1	1
Q9U9Y8	Q8MPS4	1
Q9U9Y8	Q8ITV7	1
Q9U9Y8	Q9BL68	1
Q9U9Y8	O76621	1
Q9U1S2	Q9U9Y8	1
Q95PY0	Q9U9Y8	1
Q9U9Y8	O76449	1
Q09631	Q9U9Y8	1
Q9TZ39	gi:17535271	1
O02059	Q9TZ39	1
Q9TZ39	O17174	1
Q9TZ39	Q03563	1
Q11103	Q9TZ39	1
O44450	Q9TZ39	1
Q9TZ39	O45241	1
O01482	Q9TZ39	1
Q9TZ39	Q17695	1
Q18350	Q9TZ39	1
Q9XVT0	Q9TZ39	1
Q18043	Q9TZ39	1
O62061	Q9TZ39	1
Q9TZ39	Q93228	1
Q9TZ39	O16393	1
Q18076	Q9TZ39	1
Q9TZ39	Q9GYR5	1
Q9TZ39	Q9XVS2	1
Q9TZ39	Q18192	1
Q9TZ39	Q9U3P1	1
Q9TZ39	O01961	1
Q18239	Q9TZ39	1
Q9TZ39	Q18266	1
O17615	Q9TZ39	1
Q18409	Q9TZ39	1
O61775	Q9TZ39	1
Q18529	Q9TZ39	1
Q93366	Q9TZ39	1
P41829	Q9TZ39	1
Q22936	Q9TZ39	1
Q9TZ39	Q18776	1
Q9TZ39	Q18909	1
Q19088	Q9TZ39	1
Q95ZV8	Q9TZ39	1
Q95ZV9	Q9TZ39	1
Q9TZ39	Q9XVA2	1
Q9TZ39	Q19404	1
Q19402	Q9TZ39	1
Q9GUC8	Q9TZ39	1
Q93520	Q9TZ39	1
Q9Y050	Q9TZ39	1
Q9Y049	Q9TZ39	1
Q9TZ39	Q18379	1
Q9XV81	Q9TZ39	1
Q9GYP6	Q9TZ39	1
Q19762	Q9TZ39	1
Q9TZ39	P91270	1
Q9TZ39	Q19872	1
Q9TZ39	Q19902	1
Q9TZ39	O16370	1
Q9TZ39	Q19989	1
Q9TZ39	Q09560	1
Q20173	Q9TZ39	1
Q20198	Q9TZ39	1
Q20207	Q9TZ39	1
Q20227	Q9TZ39	1
Q9TZ39	O44490	1
Q9TZ39	gi:25151296	1
O45521	Q9TZ39	1
Q9TXY4	Q9TZ39	1
Q20502	Q9TZ39	1
Q9GPA2	Q9TZ39	1
Q20676	Q9TZ39	1
Q20681	Q9TZ39	1
Q20712	Q9TZ39	1
Q93763	Q9TZ39	1
O01579	Q9TZ39	1
Q9TZ39	Q95R07	1
Q9TZ39	gi:17553604	1
Q9TZ39	Q20803	1
Q94239	Q9TZ39	1
Q20813	Q9TZ39	1
Q8MQ18	Q9TZ39	1
Q20956	Q9TZ39	1
Q20981	Q9TZ39	1
O01900	Q9TZ39	1
O45599	Q9TZ39	1
Q9TZ39	O45607	1
Q9N5N7	Q9TZ39	1
Q9TZ39	O44552	1
Q9TXN3	Q9TZ39	1
Q21361	Q9TZ39	1
Q9TZ39	Q9XU77	1
Q9TXR6	Q9TZ39	1
P92004	Q9TZ39	1
Q21559	Q9TZ39	1
Q21701	Q9TZ39	1
Q9XVK6	Q9TZ39	1
Q9TZ39	Q21847	1
Q9TVX8	Q9TZ39	1
Q22027	Q9TZ39	1
Q9TZ39	gi:17508231	1
Q9TZ39	Q22167	1
Q9TZ39	Q22227	1
O16525	Q9TZ39	1
O18051	Q9TZ39	1
Q9TZ39	Q9GYS7	1
Q9TZ39	P45962	1
Q09350	Q9TZ39	1
Q17793	Q9TZ39	1
O62374	Q9TZ39	1
Q9TZI2	Q9TZ39	1
Q9TZ39	Q17878	1
Q9TZ39	Q22489	1
Q9TZ39	Q22522	1
Q9TZ39	P91453	1
Q9TZ39	gi:25148068	1
O02165	Q9TZ39	1
Q22631	Q9TZ39	1
O02327	Q9TZ39	1
P91503	Q9TZ39	1
Q9TZ39	Q9XU06	1
Q9XTB3	Q9TZ39	1
Q9TZ39	Q9BIC1	1
Q9TZ39	Q9XUM0	1
O18172	Q9TZ39	1
Q9TZ39	174	1
Q9TZ39	Q27408	1
Q9TZ39	O18179	1
Q9TZ39	O17286	1
Q9TZ39	Q22866	1
Q9TZ39	Q9N582	1
Q9TZ39	O62404	1
Q9TZ39	Q9XTH8	1
Q9TZ39	Q8MYM0	1
Q9TZ39	Q9N4Z2	1
Q9TZ39	Q9N3Y1	1
Q8IAA7	Q9TZ39	1
Q9TZ39	Q8ITV7	1
Q9TZ39	Q9BL70	1
Q9TZ39	Q9U252	1
Q9TZ39	Q9N3C6	1
Q9TZ39	Q9XWJ0	1
Q9TZ39	Q9XWK4	1
O18250	Q9TZ39	1
Q9TZ39	Q9BL41	1
Q9N4B8	Q9TZ39	1
Q9TZ39	Q9N4B6	1
Q9TZ39	Q9U1S2	1
Q23254	Q9TZ39	1
Q23332	Q9TZ39	1
Q9TZ39	Q23081	1
Q9TZ39	P34609	1
Q9TZ39	gi:32564708	1
gi:32564316	Q9TZ39	1
Q9TZ39	Q23485	1
Q9TZ39	P34643	1
gi:17557035	Q9TZ39	1
O18302	Q9TZ39	1
Q9TZ39	Q95PV4	1
Q9TZ39	Q23664	1
Q9XTS1	O18191	1
Q23233	Q19433	1
gi:32566959	Q23232	1
Q9N5P1	Q9NEY7	1
Q9NF11	Q9NF11	1
Q9U2Z5	O01900	1
Q9U2Z5	gi:32566959	1
Q9XWS0	O62160	1
Q9XWS0	Q9BI86	1
Q9N597	gi:25144756	1
gi:17554366	Q9N597	1
O17070	Q9N597	1
Q22479	Q9N597	1
Q8WTL9	Q9N597	1
Q965N5	Q9N597	1
Q9U2U6	Q17878	1
Q965X6	Q95Y80	1
Q95QX3	Q9U2R6	1
Q9U2R6	Q19902	1
P92004	Q9U2R6	1
Q9BI75	Q9U2R6	1
P45962	Q9U2R6	1
Q9U2R6	gi:29570425	1
Q95PV4	Q9U2R6	1
Q9XW13	Q20378	1
Q9XW13	Q20476	1
Q9XW13	Q21648	1
gi:17542004	gi:17565204	1
Q09566	gi:17565204	1
gi:17565204	gi:32565876	1
Q22170	gi:17565204	1
gi:17565204	O16424	1
gi:32566655	gi:17565204	1
Q9NES7	gi:17565204	1
gi:17565204	Q9XVZ2	1
P34652	gi:17565204	1
gi:17565204	O62519	1
O61932	Q9N537	1
Q9XXG5	gi:17554366	1
Q9XWW1	Q18516	1
Q9XX47	Q93228	1
Q9N5N7	Q9XX47	1
Q9XX47	Q21229	1
Q9XU77	Q9XX47	1
Q09417	Q9XX47	1
Q9XX47	Q9XWJ0	1
O18250	Q9XX47	1
Q9U1W3	Q9XX47	1
Q9XX14	Q9XU77	1
Q9XX14	P92004	1
gi:30145754	Q9GSQ0	1
P41829	Q9GSQ0	1
Q9GSQ0	Q19537	1
Q19707	Q9GSQ0	1
O62231	Q9GSQ0	1
Q9GSQ0	Q20684	1
Q21156	Q9GSQ0	1
Q9GSQ0	Q22053	1
Q9GSQ0	O01255	1
Q22847	Q9GSQ0	1
Q9XWP6	Q18919	1
O44821	Q9XWP6	1
Q9XWP6	Q20742	1
Q9XVK6	Q9XWP6	1
Q17971	Q95Q26	1
Q95Q26	Q09479	1
P48152	Q95Q26	1
Q95Q26	Q18157	1
Q18320	Q95Q26	1
P91126	Q95Q26	1
Q95Q26	Q9TZA5	1
Q95Q26	Q95YC6	1
Q95Q26	Q19120	1
O44635	Q95Q26	1
Q95Q26	Q9XVP7	1
Q95YA7	Q95Q26	1
Q20398	Q95Q26	1
Q95Q26	O45521	1
Q09562	Q95Q26	1
Q20611	Q95Q26	1
P52872	Q95Q26	1
Q95Q26	Q22055	1
Q95Q26	Q22311	1
P45972	Q95Q26	1
Q22436	Q95Q26	1
O17030	Q95Q26	1
Q95Q26	Q22660	1
Q95Q26	Q22694	1
O17526	Q95Q26	1
Q95Q26	O02115	1
Q23182	Q95Q26	1
Q95Q26	Q9XUK0	1
Q95Q26	O02365	1
Q95Q26	O45934	1
Q95Q26	O62468	1
Q95Q26	Q9N4Y9	1
Q9XVZ8	Q95Q26	1
Q95Q26	Q9U1V2	1
P91551	Q95Q26	1
Q23345	Q95Q26	1
Q9N3X3	gi:13324910	1
Q95Q25	Q95Q25	1
gi:17554366	O45934	1
O45935	gi:30424329	1
gi:32566959	O45938	1
Q9U2E4	gi:32566959	1
Q9U2E4	Q9U1S2	1
Q20590	Q9NAH3	1
Q9GYM9	Q9NAH3	1
Q9NAH3	P34662	1
Q19555	O18203	1
O18203	Q20486	1
O18203	O44732	1
Q9N3P1	Q20420	1
Q965X6	Q9N3P1	1
Q9NAD6	P91001	1
Q9NAD6	Q8MQE8	1
Q9NAD6	Q17849	1
Q09456	Q9NAD6	1
Q9NAD6	gi:17554366	1
Q94013	Q9NAD6	1
Q9NAD6	Q17878	1
Q9NAD6	Q9NAD6	1
Q9N4A9	Q9NAD6	1
Q9N4L8	Q9NAD6	1
Q9NAE1	gi:13324910	1
gi:17554366	Q9NAE1	1
Q9GYP6	Q9NAE1	1
O45469	Q9NAE1	1
Q9NAE1	O45526	1
P91329	Q9NAE1	1
O76670	Q9NAE1	1
Q9TYX2	Q9NAE1	1
Q9NAE1	Q22853	1
Q23187	Q9NAE1	1
Q966E8	Q9NAE1	1
Q9U2W6	Q9NAE1	1
Q9XXB9	Q9NAE1	1
Q966M5	O18209	1
Q19395	O18209	1
Q9N4U2	O18209	1
Q9NA25	O18209	1
Q9N3F2	Q20665	1
Q9N3F2	Q9TXW1	1
Q9XWK1	O44180	1
Q9U2H0	Q9XWK1	1
Q9U2G8	Q9XWK1	1
Q9XW01	Q20585	1
Q9XW77	Q9XW01	1
Q9XWH0	Q93156	1
Q9TYV7	Q9XWH0	1
Q8I7L1	Q9XWH0	1
Q9XV35	Q9XWH0	1
Q21776	Q9XWH0	1
Q9XWH0	Q9XW51	1
Q9U203	Q9XWH0	1
Q9XWH0	O02053	1
Q9XWH0	PX4	1
O01489	Q95XW8	1
Q9N366	O61843	1
Q9N359	gi:17554366	1
Q9N359	Q94261	1
Q9U1W5	Q9N359	1
Q9N5G3	Q9NA78	1
O18179	O18236	1
gi:29570459	O18250	1
000	3B2	1
O02495	000	1
O01901	P90783	1
O44741	O01901	1
O01901	O61880	1
Q9XVK6	O01901	1
O01901	O18195	1
O01901	Q9XWJ0	1
gi:17554366	Q9GT24	1
Q9GT24	Q18955	1
Q22847	Q9GT24	1
Q9U302	Q9GT24	1
Q21038	O44847	1
Q21648	Q93838	1
O61208	Q17400	1
gi:25150348	O61208	1
O61208	O16511	1
O01482	O61208	1
O61208	gi:17552180	1
gi:17554366	O61208	1
Q19014	O61208	1
O61208	Q9TXI4	1
Q20778	O61208	1
Q9N5P1	O61208	1
O61208	O01590	1
Q09417	O61208	1
O61208	P47991	1
Q9TZ23	O61208	1
O61208	Q9N4Z2	1
O61208	Q9U1T6	1
O61208	O18282	1
Q09417	Q9N5P1	1
Q9TVL8	Q9XU10	1
Q95Q26	Q9XYP0	1
Q18266	Q21094	1
Q21094	Q22631	1
Q17436	gi:17553966	1
gi:17553966	O01456	1
gi:17553966	Q17789	1
gi:17553966	O44131	1
Q9XVD1	gi:17553966	1
Q09491	gi:17553966	1
gi:17553966	O61771	1
gi:17553966	Q10651	1
O62136	gi:17553966	1
gi:17553966	O17824	1
Q20223	gi:17553966	1
Q20332	gi:17553966	1
gi:17553966	Q20448	1
gi:17553966	Q20623	1
Q8MQ29	gi:17553966	1
gi:17553966	Q20727	1
O16946	gi:17553966	1
Q23670	gi:17553966	1
Q93894	gi:17553966	1
gi:17553966	Q21971	1
gi:17553966	O16850	1
gi:17553966	Q9TXR2	1
Q22168	gi:17553966	1
O61907	gi:17553966	1
gi:17553966	Q9XWM2	1
gi:17553966	Q9U2H4	1
Q9N4W8	gi:17553966	1
Q9N3V3	gi:17553966	1
Q21234	Q21234	1
P34334	gi:17554086	1
Q05036	gi:17554086	1
gi:17554366	gi:17554086	1
Q18529	gi:17554086	1
gi:17554086	gi:17509417	1
Q965J0	O02103	1
Q965J0	Q95QI3	1
Q9TYY1	Q09230	1
Q8MQE8	Q9TYY1	1
Q9TYY1	O45686	1
Q22190	Q9TYY1	1
Q9TYY1	P91820	1
Q9XWR1	Q9TYY1	1
Q21318	Q94188	1
Q21318	Q21648	1
gi:25150348	Q9XUS9	1
Q9XUS9	O62132	1
Q8MQ36	Q9XUS9	1
Q94261	Q20676	1
Q9XWK3	Q94261	1
Q94261	Q9GRZ9	1
Q21353	P90781	1
Q21361	P92004	1
Q21361	gi:17508231	1
Q21361	Q9XW93	1
O16316	Q21372	1
Q21372	Q93351	1
Q9N4A9	Q21372	1
Q9XU77	O01437	1
Q9XU77	O17174	1
O45134	Q9XU77	1
Q17695	Q9XU77	1
Q17718	Q9XU77	1
Q9XU77	Q17732	1
Q9XU77	Q17865	1
Q9XU77	Q18043	1
Q18241	Q9XU77	1
Q18937	Q9XU77	1
O02237	Q9XU77	1
gi:17509417	Q9XU77	1
Q95ZV8	Q9XU77	1
Q9XU77	gi:25149417	1
Q9XU77	O17805	1
Q9XU77	Q19521	1
Q9XU77	Q9XV50	1
Q9XU77	O62220	1
Q9XU77	Q9N5S7	1
Q9XU77	O44821	1
Q9XU77	O44517	1
Q9XU77	P98080	1
O01900	Q9XU77	1
Q9XU77	Q9TXP7	1
Q9XU77	Q9XU77	1
Q94272	Q9XU77	1
O17954	Q9XU77	1
Q21614	Q9XU77	1
Q21655	Q9XU77	1
Q95ZK9	Q9XU77	1
Q22206	Q9XU77	1
Q9XU77	Q22237	1
Q9XU77	P45972	1
P45962	Q9XU77	1
Q9XU77	O62374	1
Q9XU77	P91820	1
Q94300	Q9XU77	1
Q9XU77	Q22703	1
Q9XU77	O18134	1
Q23186	Q9XU77	1
Q9XWS4	Q9XU77	1
Q966C6	Q9XU77	1
Q9XWN1	Q9XU77	1
Q9N3V3	Q9XU77	1
Q9U252	Q9XU77	1
Q9XU77	Q9U207	1
Q9U1W1	Q9XU77	1
Q9XU77	Q95XN0	1
Q9XU77	Q95ZI9	1
Q9XU77	Q23393	1
Q9XU77	P34643	1
Q9XU77	P34655	1
Q23604	Q9XU77	1
Q9N3U2	O17234	1
O45686	Q9XUQ4	1
P90862	Q9XTG8	1
Q9BKU2	Q9N5G8	1
P52713	O17224	1
Q21453	P34383	1
O45105	Q21453	1
Q21453	O76615	1
Q95018	P30632	1
Q18070	Q95Y97	1
O61799	Q95Y97	1
Q19537	Q95Y97	1
O45521	Q95Y97	1
P34574	Q95Y97	1
Q9U1X7	Q95Y97	1
Q20676	Q21554	1
Q21554	gi:17553604	1
Q21934	Q21554	1
Q17746	P34496	1
Q09587	P34496	1
Q22847	P34496	1
O18179	P34496	1
O61843	Q21758	1
Q21758	Q23418	1
Q21763	Q21746	1
Q9XWR1	Q21763	1
Q93203	Q09387	1
Q9U2G9	Q09387	1
P30642	Q20310	1
Q9N5N7	P30642	1
Q21229	P30642	1
P30642	Q9XU77	1
Q17878	P30642	1
P30642	O18250	1
P30642	Q9BKS4	1
Q23664	P30642	1
O16511	O44606	1
Q09450	O44606	1
Q17732	O44606	1
Q17865	O44606	1
O44606	Q09497	1
Q18529	O44606	1
Q19275	O44606	1
Q19823	O44606	1
P91307	O44606	1
Q20621	O44606	1
O44606	O44821	1
O44606	Q20712	1
Q20742	O44606	1
Q20956	O44606	1
gi:17542710	O44606	1
O44606	Q95ZL4	1
O44606	O17970	1
Q21746	O44606	1
O44606	O44606	1
O44606	Q22311	1
gi:32567230	O44606	1
O44606	Q22387	1
gi:32566959	O44606	1
O62415	O44606	1
Q9NES7	O44606	1
O44606	Q95Q26	1
Q9XWN6	O44606	1
O18218	O44606	1
P34643	O44606	1
P30632	O44606	1
Q23595	O44606	1
gi:31043821	gi:31043821	1
Q21924	Q22387	1
O16948	Q19826	1
Q19965	O16948	1
O16948	P17330	1
Q21746	O16948	1
Q18355	Q21952	1
Q21952	gi:17554366	1
P90841	Q21952	1
Q21952	Q17635	1
Q21952	Q95Y29	1
P47991	Q18516	1
Q9U1X8	P47991	1
Q22020	gi:32566959	1
Q22048	Q22631	1
Q22048	Q27371	1
Q22048	Q9NES7	1
Q9N3T2	Q22048	1
Q22048	Q9U1T6	1
gi:13324910	Q22068	1
Q22068	P41829	1
Q22068	Q20632	1
Q22068	Q20742	1
Q20455	Q22068	1
Q17400	P91419	1
Q17483	P91419	1
O16511	P91419	1
P34383	P91419	1
P91419	Q93576	1
Q93637	P91419	1
P91419	O45522	1
P91419	Q21130	1
Q21351	P91419	1
O17970	P91419	1
P91419	O44606	1
P91419	P91419	1
P91419	O02289	1
O16424	P91419	1
Q8WQC6	P91419	1
P91419	O18118	1
P91419	Q9UAY0	1
O62415	P91419	1
Q9NES7	P91419	1
P91419	Q9U1T6	1
Q95ZP7	O17887	1
Q9UAT1	gi:25144646	1
gi:25144646	gi:25149417	1
Q18379	gi:25144646	1
Q9XV52	gi:25144646	1
Q19901	gi:25144646	1
gi:25144646	O45444	1
gi:25144646	Q20869	1
P91199	Q22123	1
O61521	Q22123	1
Q22123	Q9UAV4	1
Q22140	gi:17554366	1
Q10930	Q22227	1
Q22227	O01482	1
Q22227	Q17746	1
O76583	Q22227	1
Q22227	O16393	1
Q22227	Q18076	1
P48152	Q22227	1
Q18239	Q22227	1
Q18320	Q22227	1
Q18433	Q22227	1
Q09511	Q22227	1
Q22227	Q9XVB1	1
Q22227	Q95ZV8	1
Q22227	Q19257	1
Q22227	Q22693	1
Q9GUC8	Q22227	1
Q22227	Q19872	1
Q22227	O16370	1
Q22227	O01700	1
Q09560	Q22227	1
Q22227	P41886	1
Q22227	O17352	1
Q20712	Q22227	1
Q22227	O01580	1
Q22227	Q9TZ84	1
Q9XVW8	Q22227	1
gi:17553604	Q22227	1
Q10128	Q22227	1
Q22227	Q20956	1
Q9N5N7	Q22227	1
Q94392	Q22227	1
Q22227	Q95ZL6	1
Q22227	Q965L8	1
Q22227	Q09417	1
Q22227	Q9U393	1
Q22227	Q22227	1
P45972	Q22227	1
Q22227	P45962	1
Q22227	O61858	1
Q22227	Q9XUM0	1
Q22227	Q23179	1
Q22227	O02365	1
Q22227	Q9N2L3	1
Q9N3Z0	Q22227	1
Q22227	Q9XWZ5	1
Q22227	Q8IAA7	1
Q22227	O62479	1
Q22227	Q9U2E9	1
Q22227	Q9XWJ0	1
Q22227	O18250	1
Q9U203	Q22227	1
Q22227	Q95Q08	1
Q9N4B6	Q22227	1
Q22227	P34643	1
O18302	Q22227	1
Q09384	Q22227	1
Q19835	P34563	1
P90908	P34563	1
Q9XXJ0	P34563	1
O01482	O16519	1
Q18171	O16519	1
O16519	gi:17542004	1
O16519	O45521	1
O16519	Q9XUQ4	1
174	O16519	1
O16519	Q9GRY9	1
O16519	Q95Q01	1
Q9XVG7	O02300	1
O44450	Q22306	1
O01482	Q22306	1
Q93325	Q22306	1
Q21116	Q22306	1
Q22306	Q21436	1
Q22756	Q22306	1
Q22306	Q23332	1
Q22329	Q11093	1
Q09597	P45962	1
Q17877	Q9TZI1	1
gi:32566981	Q10051	1
gi:17535271	Q17878	1
Q17878	Q10929	1
Q17625	Q17878	1
Q17718	Q17878	1
Q17878	Q17732	1
Q17865	Q17878	1
P34333	Q17878	1
P91051	Q17878	1
Q17878	P91056	1
Q17878	Q18138	1
Q17878	Q18165	1
Q17878	Q18241	1
Q17878	O45268	1
Q18529	Q17878	1
Q18937	Q17878	1
Q17878	gi:17509417	1
Q95ZV9	Q17878	1
Q17878	O45334	1
Q17878	Q8I4L6	1
Q19404	Q17878	1
Q17878	Q9GUC8	1
P91284	Q17878	1
Q19862	Q17878	1
Q17878	Q95QI3	1
Q93637	Q17878	1
Q20010	Q17878	1
Q9XVN9	Q17878	1
Q17878	Q966J6	1
Q20398	Q17878	1
P91306	Q17878	1
Q20621	Q17878	1
Q17878	O44821	1
Q20712	Q17878	1
Q20711	Q17878	1
gi:25150794	Q17878	1
Q95QE9	Q17878	1
Q17878	gi:17553604	1
Q20956	Q17878	1
P91353	Q17878	1
Q17878	O01900	1
Q17878	Q9TZ50	1
Q21075	Q17878	1
Q17878	Q95ZL4	1
Q9XVX1	Q17878	1
Q17878	Q22227	1
Q22311	Q17878	1
Q17878	Q95ZK7	1
Q17878	P45972	1
Q17878	gi:17554996	1
Q17878	Q17878	1
Q22459	Q17878	1
Q95QA6	Q17878	1
Q17878	P91820	1
Q20016	Q17878	1
Q9BIB7	Q17878	1
Q9BIC1	Q17878	1
Q17878	Q23158	1
Q17878	174	1
O16286	Q17878	1
Q965W3	Q17878	1
Q9N3Z0	Q17878	1
Q17878	Q9XWN6	1
Q17878	gi:32566451	1
O18218	Q17878	1
O18250	Q17878	1
Q9XWT3	Q17878	1
Q8MXR2	Q17878	1
Q17878	Q94378	1
Q9N4P3	Q17878	1
Q09651	Q17878	1
Q23458	Q17878	1
Q17878	P34643	1
Q10667	Q17878	1
Q21580	Q9UAX1	1
Q18192	O45784	1
Q18516	O45784	1
Q966E8	O45784	1
O45784	Q9N582	1
Q9U226	O45784	1
Q22499	Q19120	1
O44450	Q9XUP3	1
gi:17535271	Q95QA6	1
Q95QA6	O02059	1
Q95QA6	Q10929	1
gi:25150348	gi:25150348	1
gi:25150348	Q22886	1
O01497	gi:25150348	1
Q18838	gi:25150348	1
gi:25150348	gi:30025128	1
gi:25150348	O44631	1
Q19750	gi:25150348	1
gi:25150348	Q93637	1
Q09983	gi:25150348	1
Q09566	gi:25150348	1
Q20690	gi:25150348	1
Q20689	gi:25150348	1
Q9N4J6	gi:25150348	1
gi:25150348	Q20742	1
Q9BKP1	gi:25150348	1
gi:25150348	Q20979	1
gi:25150348	Q21344	1
gi:17541790	gi:25150348	1
Q22048	gi:25150348	1
Q22631	gi:25150348	1
gi:25150348	O16783	1
gi:25150348	Q9UAY0	1
gi:25150348	Q9NES7	1
gi:25150348	Q9TVQ2	1
Q9U1U0	gi:25150348	1
gi:25150348	Q9U1T6	1
Q23390	gi:25150348	1
O18302	gi:25150348	1
Q9BIB5	Q9BKP8	1
Q21746	Q9BIB5	1
Q17433	Q21746	1
Q10923	Q10923	1
O45521	Q10923	1
Q9TXZ9	Q22705	1
P46769	gi:25151735	1
Q03563	Q93156	1
Q03563	P91306	1
Q22554	Q03563	1
